file,offset,kind,value,context_hex
eagle6.sav,0x202d,u16,1,00 00 00 28 46 00 00 fa 01 00 00 d2 00 00 00 19 00 00 00 6a 02 00 00 3b 01 00 00 5b 01 00 00 7b 01 00 00 f4 01 00 00 50 00 00 00 00 00 00 00 5e 83 00 00 6a 02 00 00 3b 01 00 00 14 00 00 00 09
eagle6.sav,0x2031,u16,1,46 00 00 fa 01 00 00 d2 00 00 00 19 00 00 00 6a 02 00 00 3b 01 00 00 5b 01 00 00 7b 01 00 00 f4 01 00 00 50 00 00 00 00 00 00 00 5e 83 00 00 6a 02 00 00 3b 01 00 00 14 00 00 00 09 00 00 00 03
eagle6.sav,0x2035,u16,1,01 00 00 d2 00 00 00 19 00 00 00 6a 02 00 00 3b 01 00 00 5b 01 00 00 7b 01 00 00 f4 01 00 00 50 00 00 00 00 00 00 00 5e 83 00 00 6a 02 00 00 3b 01 00 00 14 00 00 00 09 00 00 00 03 00 00 00 10
eagle6.sav,0x2039,u16,1,00 00 00 19 00 00 00 6a 02 00 00 3b 01 00 00 5b 01 00 00 7b 01 00 00 f4 01 00 00 50 00 00 00 00 00 00 00 5e 83 00 00 6a 02 00 00 3b 01 00 00 14 00 00 00 09 00 00 00 03 00 00 00 10 00 00 00 20
eagle6.sav,0x204d,u16,1,01 00 00 f4 01 00 00 50 00 00 00 00 00 00 00 5e 83 00 00 6a 02 00 00 3b 01 00 00 14 00 00 00 09 00 00 00 03 00 00 00 10 00 00 00 20 00 00 00 2a 00 00 00 00 00 00 00 00 00 00 00 10 00 00 00 00
eagle6.sav,0x2258,u16,1,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 09 00 00 00 01 00 00 00 01 00 00 00 04 00 00 00 00 00 00 00 01 00 00 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 10 00 00 00
eagle6.sav,0x225c,u16,1,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 09 00 00 00 01 00 00 00 01 00 00 00 04 00 00 00 00 00 00 00 01 00 00 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 10 00 00 00 00 00 00 00
eagle6.sav,0x2268,u16,1,00 00 00 00 09 00 00 00 01 00 00 00 01 00 00 00 04 00 00 00 00 00 00 00 01 00 00 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 10 00 00 00 00 00 00 00 00 00 00 00 03 00 00 00 06 00 00 00
eagle6.sav,0x2294,u16,1,10 00 00 00 00 00 00 00 00 00 00 00 03 00 00 00 06 00 00 00 04 00 00 00 01 00 00 00 01 00 00 00 0e 00 00 00 00 00 00 00 12 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00
eagle6.sav,0x2298,u16,1,00 00 00 00 00 00 00 00 03 00 00 00 06 00 00 00 04 00 00 00 01 00 00 00 01 00 00 00 0e 00 00 00 00 00 00 00 12 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00 01 00 00 00
eagle6.sav,0x22bc,u16,1,12 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00 01 00 00 00 01 00 00 00 01 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00 03 00 00 00 00 00 00 00
eagle6.sav,0x22c0,u16,1,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00 01 00 00 00 01 00 00 00 01 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00 03 00 00 00 00 00 00 00 00 00 00 00
eagle6.sav,0x22c4,u16,1,00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00 01 00 00 00 01 00 00 00 01 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00 03 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00
eagle6.sav,0x22c8,u16,1,00 00 00 00 00 00 00 00 02 00 00 00 01 00 00 00 01 00 00 00 01 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00 03 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00
eagle6.sav,0x2308,u16,1,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 02 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
eagle6.sav,0x2314,u16,1,00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 02 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 01 00 00 00
eagle6.sav,0x2330,u16,1,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00
eagle6.sav,0x2338,u16,1,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
eagle6.sav,0x234c,u16,1,00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 01 00 00 00 00 00 00 00
eagle6.sav,0x2368,u16,1,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
eagle6.sav,0x236c,u16,1,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
eagle6.sav,0x2468,u16,1,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 01 00 00 00 01 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
eagle6.sav,0x246c,u16,1,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 01 00 00 00 01 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
eagle6.sav,0x2470,u16,1,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 01 00 00 00 01 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
eagle6.sav,0x2474,u16,1,00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 01 00 00 00 01 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
eagle6.sav,0x2530,u16,1,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
eagle6.sav,0x2534,u16,1,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
eagle6.sav,0x2548,u16,1,01 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
eagle6.sav,0x260c,u16,1,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
eagle6.sav,0x2614,u16,1,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
eagle6.sav,0x261c,u16,1,00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
eagle6.sav,0x26dc,u16,1,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00
eagle6.sav,0x26e0,u16,1,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00
eagle6.sav,0x26ec,u16,1,00 00 00 00 00 00 00 00 01 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00
eagle6.sav,0x2700,u16,1,00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
eagle6.sav,0x2710,u16,1,00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00
eagle6.sav,0x272c,u16,1,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
eagle6.sav,0x2778,u16,1,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00
eagle6.sav,0x278c,u16,1,00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
eagle6.sav,0x2794,u16,1,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
eagle6.sav,0x27f0,u16,1,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00
eagle6.sav,0x2814,u16,1,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00
eagle6.sav,0x281c,u16,1,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00
eagle6.sav,0x2834,u16,1,01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
eagle6.sav,0x2840,u16,1,00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
eagle6.sav,0x284c,u16,1,01 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00
eagle6.sav,0x2868,u16,1,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
eagle6.sav,0x2874,u16,1,00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
eagle6.sav,0x28c8,u16,1,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
eagle6.sav,0x28cc,u16,1,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
eagle6.sav,0x2900,u16,1,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
eagle6.sav,0x2904,u16,1,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
eagle6.sav,0x2948,u16,1,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 04 00 00 00 82 29 00 00 04 00 00 00 53 44 30 35 00 01 00 00 00 41 00 0c 00 00 00 01
eagle6.sav,0x2965,u16,1,00 00 00 00 00 00 00 04 00 00 00 82 29 00 00 04 00 00 00 53 44 30 35 00 01 00 00 00 41 00 0c 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
eagle6.sav,0x296f,u16,1,00 82 29 00 00 04 00 00 00 53 44 30 35 00 01 00 00 00 41 00 0c 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 dc b2 16 42
eagle6.sav,0x29e1,u16,1,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 41 52 41 4d 49 53 01 00 00 00 00 00 00 00 00 00 00 00 03 00 00 00 00 00 00 00 09 00 00 00 00 00 00 00 01 00 00 00 05 00 00 00 04 00 00 00
eagle6.sav,0x29fd,u16,1,00 00 00 00 00 00 00 00 03 00 00 00 00 00 00 00 09 00 00 00 00 00 00 00 01 00 00 00 05 00 00 00 04 00 00 00 0f 00 00 00 00 00 00 00 02 00 00 00 08 00 00 00 0b 00 00 00 ff ff ff ff 00 00 00 00
eagle6.sav,0x2a2d,u16,1,08 00 00 00 0b 00 00 00 ff ff ff ff 00 00 00 00 03 00 00 00 0b 00 00 00 01 00 00 00 ff ff ff ff 00 00 00 00 04 00 00 00 0d 00 00 00 0c 00 00 00 ff ff ff ff 00 00 00 00 05 00 00 00 12 00 00 00
eagle6.sav,0x2a85,u16,1,ff ff ff ff 00 00 00 00 07 00 00 00 0f 00 00 00 03 00 00 00 ff ff ff ff 01 00 00 00 00 00 00 00 1a 00 00 00 02 00 00 00 ff ff ff ff 01 00 00 00 01 00 00 00 16 00 00 00 0a 00 00 00 ff ff ff ff
eagle6.sav,0x2a99,u16,1,ff ff ff ff 01 00 00 00 00 00 00 00 1a 00 00 00 02 00 00 00 ff ff ff ff 01 00 00 00 01 00 00 00 16 00 00 00 0a 00 00 00 ff ff ff ff 01 00 00 00 02 00 00 00 1d 00 00 00 18 00 00 00 ff ff ff ff
eagle6.sav,0x2a9d,u16,1,01 00 00 00 00 00 00 00 1a 00 00 00 02 00 00 00 ff ff ff ff 01 00 00 00 01 00 00 00 16 00 00 00 0a 00 00 00 ff ff ff ff 01 00 00 00 02 00 00 00 1d 00 00 00 18 00 00 00 ff ff ff ff 01 00 00 00
eagle6.sav,0x2aad,u16,1,ff ff ff ff 01 00 00 00 01 00 00 00 16 00 00 00 0a 00 00 00 ff ff ff ff 01 00 00 00 02 00 00 00 1d 00 00 00 18 00 00 00 ff ff ff ff 01 00 00 00 03 00 00 00 20 00 00 00 05 00 00 00 ff ff ff ff
eagle6.sav,0x2ac1,u16,1,ff ff ff ff 01 00 00 00 02 00 00 00 1d 00 00 00 18 00 00 00 ff ff ff ff 01 00 00 00 03 00 00 00 20 00 00 00 05 00 00 00 ff ff ff ff 01 00 00 00 04 00 00 00 22 00 00 00 17 00 00 00 ff ff ff ff
eagle6.sav,0x2ad5,u16,1,ff ff ff ff 01 00 00 00 03 00 00 00 20 00 00 00 05 00 00 00 ff ff ff ff 01 00 00 00 04 00 00 00 22 00 00 00 17 00 00 00 ff ff ff ff 01 00 00 00 05 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff
eagle6.sav,0x2ae9,u16,1,ff ff ff ff 01 00 00 00 04 00 00 00 22 00 00 00 17 00 00 00 ff ff ff ff 01 00 00 00 05 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 06 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff
eagle6.sav,0x2afd,u16,1,ff ff ff ff 01 00 00 00 05 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 06 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 07 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff
eagle6.sav,0x2b11,u16,1,ff ff ff ff 01 00 00 00 06 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 07 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 08 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff
eagle6.sav,0x2b25,u16,1,ff ff ff ff 01 00 00 00 07 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 08 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 03 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff
eagle6.sav,0x2b8d,u16,1,00 00 00 00 00 00 00 00 05 00 00 00 04 00 00 00 05 00 00 00 00 00 00 00 01 00 00 00 08 00 00 00 0b 00 00 00 0a 00 00 00 00 00 00 00 02 00 00 00 0b 00 00 00 18 00 00 00 0b 00 00 00 00 00 00 00
eagle6.sav,0x2c15,u16,1,00 00 00 00 00 00 00 00 07 00 00 00 1a 00 00 00 02 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 20 00 00 00 05 00 00 00 00 00 00 00 01 00 00 00 01 00 00 00 25 00 00 00 07 00 00 00 00 00 00 00
eagle6.sav,0x2c29,u16,1,00 00 00 00 01 00 00 00 00 00 00 00 20 00 00 00 05 00 00 00 00 00 00 00 01 00 00 00 01 00 00 00 25 00 00 00 07 00 00 00 00 00 00 00 01 00 00 00 02 00 00 00 28 00 00 00 13 00 00 00 00 00 00 00
eagle6.sav,0x2c2d,u16,1,01 00 00 00 00 00 00 00 20 00 00 00 05 00 00 00 00 00 00 00 01 00 00 00 01 00 00 00 25 00 00 00 07 00 00 00 00 00 00 00 01 00 00 00 02 00 00 00 28 00 00 00 13 00 00 00 00 00 00 00 01 00 00 00
eagle6.sav,0x2c3d,u16,1,00 00 00 00 01 00 00 00 01 00 00 00 25 00 00 00 07 00 00 00 00 00 00 00 01 00 00 00 02 00 00 00 28 00 00 00 13 00 00 00 00 00 00 00 01 00 00 00 03 00 00 00 28 00 00 00 0f 00 00 00 00 00 00 00
eagle6.sav,0x2c51,u16,1,00 00 00 00 01 00 00 00 02 00 00 00 28 00 00 00 13 00 00 00 00 00 00 00 01 00 00 00 03 00 00 00 28 00 00 00 0f 00 00 00 00 00 00 00 01 00 00 00 04 00 00 00 ff ff ff ff ff ff ff ff 00 00 00 00
eagle6.sav,0x2c65,u16,1,00 00 00 00 01 00 00 00 03 00 00 00 28 00 00 00 0f 00 00 00 00 00 00 00 01 00 00 00 04 00 00 00 ff ff ff ff ff ff ff ff 00 00 00 00 01 00 00 00 05 00 00 00 ff ff ff ff ff ff ff ff 00 00 00 00
eagle6.sav,0x2c79,u16,1,00 00 00 00 01 00 00 00 04 00 00 00 ff ff ff ff ff ff ff ff 00 00 00 00 01 00 00 00 05 00 00 00 ff ff ff ff ff ff ff ff 00 00 00 00 01 00 00 00 06 00 00 00 ff ff ff ff ff ff ff ff 00 00 00 00
eagle6.sav,0x2c8d,u16,1,00 00 00 00 01 00 00 00 05 00 00 00 ff ff ff ff ff ff ff ff 00 00 00 00 01 00 00 00 06 00 00 00 ff ff ff ff ff ff ff ff 00 00 00 00 01 00 00 00 07 00 00 00 ff ff ff ff ff ff ff ff 00 00 00 00
eagle6.sav,0x2ca1,u16,1,00 00 00 00 01 00 00 00 06 00 00 00 ff ff ff ff ff ff ff ff 00 00 00 00 01 00 00 00 07 00 00 00 ff ff ff ff ff ff ff ff 00 00 00 00 01 00 00 00 08 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff
eagle6.sav,0x2cb5,u16,1,00 00 00 00 01 00 00 00 07 00 00 00 ff ff ff ff ff ff ff ff 00 00 00 00 01 00 00 00 08 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 03 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff
eagle6.sav,0x2d1d,u16,1,00 00 00 00 00 00 00 00 05 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 08 00 00 00 0b 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 0b 00 00 00 18 00 00 00 00 00 00 00 01 00 00 00
eagle6.sav,0x2d2d,u16,1,00 00 00 00 00 00 00 00 01 00 00 00 08 00 00 00 0b 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 0b 00 00 00 18 00 00 00 00 00 00 00 01 00 00 00 01 00 00 00 0d 00 00 00 0c 00 00 00 00 00 00 00
eagle6.sav,0x2d41,u16,1,00 00 00 00 01 00 00 00 00 00 00 00 0b 00 00 00 18 00 00 00 00 00 00 00 01 00 00 00 01 00 00 00 0d 00 00 00 0c 00 00 00 00 00 00 00 01 00 00 00 02 00 00 00 0f 00 00 00 1c 00 00 00 00 00 00 00
eagle6.sav,0x2d45,u16,1,01 00 00 00 00 00 00 00 0b 00 00 00 18 00 00 00 00 00 00 00 01 00 00 00 01 00 00 00 0d 00 00 00 0c 00 00 00 00 00 00 00 01 00 00 00 02 00 00 00 0f 00 00 00 1c 00 00 00 00 00 00 00 01 00 00 00
eagle6.sav,0x2d55,u16,1,00 00 00 00 01 00 00 00 01 00 00 00 0d 00 00 00 0c 00 00 00 00 00 00 00 01 00 00 00 02 00 00 00 0f 00 00 00 1c 00 00 00 00 00 00 00 01 00 00 00 03 00 00 00 12 00 00 00 06 00 00 00 00 00 00 00
eagle6.sav,0x2d69,u16,1,00 00 00 00 01 00 00 00 02 00 00 00 0f 00 00 00 1c 00 00 00 00 00 00 00 01 00 00 00 03 00 00 00 12 00 00 00 06 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 16 00 00 00 0b 00 00 00 00 00 00 00
eagle6.sav,0x2d95,u16,1,04 00 00 00 00 00 00 00 16 00 00 00 0b 00 00 00 00 00 00 00 04 00 00 00 01 00 00 00 18 00 00 00 0d 00 00 00 00 00 00 00 04 00 00 00 02 00 00 00 1a 00 00 00 02 00 00 00 ff ff ff ff 01 00 00 00
eagle6.sav,0x2db9,u16,1,00 00 00 00 04 00 00 00 02 00 00 00 1a 00 00 00 02 00 00 00 ff ff ff ff 01 00 00 00 01 00 00 00 20 00 00 00 05 00 00 00 ff ff ff ff 01 00 00 00 02 00 00 00 25 00 00 00 07 00 00 00 ff ff ff ff
eagle6.sav,0x2dbd,u16,1,04 00 00 00 02 00 00 00 1a 00 00 00 02 00 00 00 ff ff ff ff 01 00 00 00 01 00 00 00 20 00 00 00 05 00 00 00 ff ff ff ff 01 00 00 00 02 00 00 00 25 00 00 00 07 00 00 00 ff ff ff ff 01 00 00 00
eagle6.sav,0x2dcd,u16,1,ff ff ff ff 01 00 00 00 01 00 00 00 20 00 00 00 05 00 00 00 ff ff ff ff 01 00 00 00 02 00 00 00 25 00 00 00 07 00 00 00 ff ff ff ff 01 00 00 00 03 00 00 00 28 00 00 00 13 00 00 00 ff ff ff ff
eagle6.sav,0x2de1,u16,1,ff ff ff ff 01 00 00 00 02 00 00 00 25 00 00 00 07 00 00 00 ff ff ff ff 01 00 00 00 03 00 00 00 28 00 00 00 13 00 00 00 ff ff ff ff 01 00 00 00 04 00 00 00 28 00 00 00 0f 00 00 00 ff ff ff ff
eagle6.sav,0x2df5,u16,1,ff ff ff ff 01 00 00 00 03 00 00 00 28 00 00 00 13 00 00 00 ff ff ff ff 01 00 00 00 04 00 00 00 28 00 00 00 0f 00 00 00 ff ff ff ff 01 00 00 00 05 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff
eagle6.sav,0x2e09,u16,1,ff ff ff ff 01 00 00 00 04 00 00 00 28 00 00 00 0f 00 00 00 ff ff ff ff 01 00 00 00 05 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 06 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff
eagle6.sav,0x2e1d,u16,1,ff ff ff ff 01 00 00 00 05 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 06 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 07 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff
eagle6.sav,0x2e31,u16,1,ff ff ff ff 01 00 00 00 06 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 07 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 08 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff
