relative_path,name,extension,size,first16_hex,ascii_ratio,entropy,u16_small_count_first512,u16_small_mode_first512,u16_first32
auto\SM05.ato,SM05.ato,.ato,37894,1e 00 00 00 07 00 00 00 00 00 00 00 17 00 00 00,0.1045,2.3787,176,0,30 0 7 0 0 0 23 0 0 0 46656 16964 59450 17203 46984 16458 0 0 0 0 0 0 4 0 23 0 24 0 14130 51 0 0
auto\SM06.ato,SM06.ato,.ato,15443,0b 00 00 00 07 00 00 00 00 00 00 00 17 00 00 00,0.0932,2.2077,191,0,11 0 7 0 0 0 23 0 0 0 38325 17593 41766 17589 61269 49868 0 0 0 0 0 0 3 0 23 0 24 0 14130 52 0 0
automuc.txt,automuc.txt,.txt,5266,2f 2a 30 2a 2f 20 30 20 2c 0d 0a 2f 2a 31 2a 2f,1.0,3.5896,0,,10799 10800 8239 8240 3372 12042 12586 12074 12320 11296 2573 10799 10802 8239 12338 11296 2573 10799 10803 8239 12338 11296 2573 10799 10804 8239 12338 11296 2573 10799 10805 8239
Creature\_choose.lbc,_choose.lbc,.lbc,1750,4c 42 43 00 01 00 00 00 ae b8 b8 3e ed d8 58 3e,0.1251,2.6572,97,0,16972 67 1 0 47278 16056 55533 15960 40081 15900 59115 16230 39091 15896 0 0 26214 16230 26214 16230 26214 16230 0 0 0 0 0 0 0 16800 0 0
Creature\again.lbc,again.lbc,.lbc,1591,4c 42 43 00 01 00 00 00 33 33 33 3f 33 33 33 3f,0.1678,3.738,178,0,16972 67 1 0 13107 16179 13107 16179 13107 16179 0 16256 0 16256 0 16256 0 0 0 0 0 0 0 0 0 0 0 0 0 16800 1 0
Creature\B001.lbc,B001.lbc,.lbc,93493,4c 42 43 00 00 00 00 00 03 00 00 00 07 5f 6f 66,0.05,1.0518,143,0,16972 67 0 0 3 0 24327 26223 29542 29797 0 0 65408 49695 0 0 65535 65535 1 0 0 0 0 0 1 0 8 0 0 49440 0 49312
Creature\B001.lss,B001.lss,.lss,584308,a9 1a 00 00 23 00 00 00 00 00 00 00 01 00 00 00,0.3411,6.94,70,0,6825 0 35 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44318 16828 5 0 28757 25968
Creature\B001E141.lbc,B001E141.lbc,.lbc,4683,4c 42 43 00 00 00 00 00 01 00 00 00 06 5f 68 69,0.0485,1.2631,125,0,16972 67 0 0 1 0 24326 26984 12404 49 0 7168 35236 194 0 65280 65535 511 0 0 0 0 0 256 0 2048 0 0 8192 192 8192 192
Creature\B002.lbc,B002.lbc,.lbc,68225,4c 42 43 00 00 00 00 00 03 00 00 00 07 5f 6f 66,0.0447,0.9085,124,0,16972 67 0 0 3 0 24327 26223 29542 29797 0 0 0 49696 0 0 65535 65535 1 0 0 0 0 0 1 0 8 0 420 49450 56353 49317
Creature\B002.lss,B002.lss,.lss,322468,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3286,6.6596,47,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 32768 59664 16783 5 0 28757 25968
Creature\B002w0.lbc,B002w0.lbc,.lbc,52477,4c 42 43 00 01 00 00 00 33 33 33 3f 33 33 33 3f,0.16,3.4076,63,0,16972 67 1 0 13107 16179 13107 16179 13107 16179 0 16256 0 16256 0 16256 0 0 0 0 0 0 0 0 0 0 0 0 0 16800 1 0
Creature\B003.lbc,B003.lbc,.lbc,68225,4c 42 43 00 00 00 00 00 03 00 00 00 07 5f 6f 66,0.0447,0.9085,124,0,16972 67 0 0 3 0 24327 26223 29542 29797 0 0 0 49696 0 0 65535 65535 1 0 0 0 0 0 1 0 8 0 420 49450 56353 49317
Creature\B003.lss,B003.lss,.lss,322468,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3286,6.6596,47,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 32768 59664 16783 5 0 28757 25968
Creature\B003w0.lbc,B003w0.lbc,.lbc,52477,4c 42 43 00 01 00 00 00 33 33 33 3f 33 33 33 3f,0.16,3.4076,63,0,16972 67 1 0 13107 16179 13107 16179 13107 16179 0 16256 0 16256 0 16256 0 0 0 0 0 0 0 0 0 0 0 0 0 16800 1 0
Creature\B004.lbc,B004.lbc,.lbc,68225,4c 42 43 00 00 00 00 00 03 00 00 00 07 5f 6f 66,0.0447,0.9085,124,0,16972 67 0 0 3 0 24327 26223 29542 29797 0 0 0 49696 0 0 65535 65535 1 0 0 0 0 0 1 0 8 0 420 49450 56353 49317
Creature\B004.lss,B004.lss,.lss,322492,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3286,6.6599,47,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 32768 59664 16783 5 0 28757 25968
Creature\B004w0.lbc,B004w0.lbc,.lbc,52477,4c 42 43 00 01 00 00 00 33 33 33 3f 33 33 33 3f,0.16,3.4076,63,0,16972 67 1 0 13107 16179 13107 16179 13107 16179 0 16256 0 16256 0 16256 0 0 0 0 0 0 0 0 0 0 0 0 0 16800 1 0
Creature\B005.lbc,B005.lbc,.lbc,68225,4c 42 43 00 00 00 00 00 03 00 00 00 07 5f 6f 66,0.0447,0.9085,124,0,16972 67 0 0 3 0 24327 26223 29542 29797 0 0 0 49696 0 0 65535 65535 1 0 0 0 0 0 1 0 8 0 420 49450 56353 49317
Creature\B005.lss,B005.lss,.lss,322492,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3286,6.6599,47,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 32768 59664 16783 5 0 28757 25968
Creature\B005w0.lbc,B005w0.lbc,.lbc,52477,4c 42 43 00 01 00 00 00 33 33 33 3f 33 33 33 3f,0.16,3.4076,63,0,16972 67 1 0 13107 16179 13107 16179 13107 16179 0 16256 0 16256 0 16256 0 0 0 0 0 0 0 0 0 0 0 0 0 16800 1 0
Creature\B006.lbc,B006.lbc,.lbc,60056,4c 42 43 00 00 00 00 00 02 00 00 00 07 5f 6f 66,0.0517,1.1805,124,0,16972 67 0 0 2 0 24327 26223 29542 29797 0 0 24 49696 0 0 65535 65535 1 0 0 0 0 0 1 0 8 0 420 49450 56353 49317
Creature\B006.lss,B006.lss,.lss,397832,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.327,6.6982,83,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
Creature\B006w0.lbc,B006w0.lbc,.lbc,64817,4c 42 43 00 01 00 00 00 33 33 33 3f 33 33 33 3f,0.1544,3.3464,62,0,16972 67 1 0 13107 16179 13107 16179 13107 16179 0 16256 0 16256 0 16256 0 0 0 0 0 0 0 0 0 0 0 0 0 16800 1 0
Creature\B007.lbc,B007.lbc,.lbc,91693,4c 42 43 00 00 00 00 00 03 00 00 00 07 5f 6f 66,0.0514,1.2102,124,0,16972 67 0 0 3 0 24327 26223 29542 29797 0 0 24 49696 0 0 65535 65535 1 0 0 0 0 0 1 0 8 0 420 49450 56353 49317
Creature\B007.lss,B007.lss,.lss,428108,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3288,6.7274,79,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 14830 16825 5 0 28757 25968
Creature\B007w0.lbc,B007w0.lbc,.lbc,70113,4c 42 43 00 01 00 00 00 33 33 33 3f 33 33 33 3f,0.1552,3.3411,62,0,16972 67 1 0 13107 16179 13107 16179 13107 16179 0 16256 0 16256 0 16256 0 0 0 0 0 0 0 0 0 0 0 0 0 16800 1 0
Creature\B008.lbc,B008.lbc,.lbc,115857,4c 42 43 00 00 00 00 00 03 00 00 00 07 5f 6f 66,0.0469,1.0854,124,0,16972 67 0 0 3 0 24327 26223 29542 29797 0 0 0 49696 0 0 65535 65535 1 0 0 0 0 0 1 0 8 0 420 49450 56353 49317
Creature\B008.lss,B008.lss,.lss,534028,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3363,6.7151,78,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
Creature\B008w0.lbc,B008w0.lbc,.lbc,88302,4c 42 43 00 01 00 00 00 33 33 33 3f 33 33 33 3f,0.1547,3.3187,52,0,16972 67 1 0 13107 16179 13107 16179 13107 16179 0 16256 0 16256 0 16256 0 0 0 0 0 0 0 0 0 0 0 0 0 16800 1 0
Creature\B009.lbc,B009.lbc,.lbc,60568,4c 42 43 00 00 00 00 00 02 00 00 00 07 5f 6f 66,0.0511,1.164,124,0,16972 67 0 0 2 0 24327 26223 29542 29797 0 0 0 49696 0 0 65535 65535 1 0 0 0 0 0 1 0 8 0 420 49450 56353 49317
Creature\B009.lss,B009.lss,.lss,394952,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3312,6.7002,86,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 65440 16824 5 0 28757 25968
Creature\B009w0.lbc,B009w0.lbc,.lbc,65366,4c 42 43 00 01 00 00 00 33 33 33 3f 33 33 33 3f,0.1512,3.4428,63,0,16972 67 1 0 13107 16179 13107 16179 13107 16179 0 16256 0 16256 0 16256 0 0 0 0 0 0 0 0 0 0 0 0 0 16800 1 0
Creature\B010.lbc,B010.lbc,.lbc,94629,4c 42 43 00 00 00 00 00 03 00 00 00 07 5f 6f 66,0.0524,1.2447,124,0,16972 67 0 0 3 0 24327 26223 29542 29797 0 0 24 49696 0 0 65535 65535 1 0 0 0 0 0 1 0 8 0 420 49450 56353 49317
Creature\B010.lss,B010.lss,.lss,396152,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3277,6.6988,86,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 14830 16825 5 0 28757 25968
Creature\b010b.lbc,b010b.lbc,.lbc,22933,4c 42 43 00 00 00 00 00 07 00 00 00 06 5f 42 6f,0.1643,3.9223,137,0,16972 67 0 0 7 0 24326 28482 12408 34097 24058 22721 25790 27841 12849 65346 65535 511 0 0 0 0 0 256 0 2048 0 0 0 192 0 192
Creature\B010w0.lbc,B010w0.lbc,.lbc,64817,4c 42 43 00 01 00 00 00 33 33 33 3f 33 33 33 3f,0.1544,3.3464,62,0,16972 67 1 0 13107 16179 13107 16179 13107 16179 0 16256 0 16256 0 16256 0 0 0 0 0 0 0 0 0 0 0 0 0 16800 1 0
Creature\B011.lbc,B011.lbc,.lbc,94629,4c 42 43 00 00 00 00 00 03 00 00 00 07 5f 6f 66,0.0524,1.2447,124,0,16972 67 0 0 3 0 24327 26223 29542 29797 0 0 24 49696 0 0 65535 65535 1 0 0 0 0 0 1 0 8 0 420 49450 56353 49317
Creature\B011.lss,B011.lss,.lss,397832,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.327,6.6982,83,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
Creature\B011w0.lbc,B011w0.lbc,.lbc,64817,4c 42 43 00 01 00 00 00 33 33 33 3f 33 33 33 3f,0.1544,3.3464,62,0,16972 67 1 0 13107 16179 13107 16179 13107 16179 0 16256 0 16256 0 16256 0 0 0 0 0 0 0 0 0 0 0 0 0 16800 1 0
Creature\B012.lbc,B012.lbc,.lbc,115857,4c 42 43 00 00 00 00 00 03 00 00 00 07 5f 6f 66,0.0471,1.0928,124,0,16972 67 0 0 3 0 24327 26223 29542 29797 0 0 0 49696 0 0 65535 65535 1 0 0 0 0 0 1 0 8 0 420 49450 56353 49317
Creature\B012.lss,B012.lss,.lss,535308,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3367,6.7114,73,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 43796 16824 5 0 28757 25968
Creature\B012w0.lbc,B012w0.lbc,.lbc,88302,4c 42 43 00 01 00 00 00 33 33 33 3f 33 33 33 3f,0.1547,3.3187,52,0,16972 67 1 0 13107 16179 13107 16179 13107 16179 0 16256 0 16256 0 16256 0 0 0 0 0 0 0 0 0 0 0 0 0 16800 1 0
Creature\B013.lbc,B013.lbc,.lbc,62369,4c 42 43 00 00 00 00 00 03 00 00 00 07 5f 6f 66,0.0378,0.7858,124,0,16972 67 0 0 3 0 24327 26223 29542 29797 0 0 0 49696 0 0 65535 65535 1 0 0 0 0 0 1 0 8 0 420 49450 56353 49317
Creature\B013.lss,B013.lss,.lss,297344,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3275,6.6569,72,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 17956 16826 5 0 28757 25968
Creature\B013w0.lbc,B013w0.lbc,.lbc,48086,4c 42 43 00 01 00 00 00 33 33 33 3f 33 33 33 3f,0.1532,3.3472,52,0,16972 67 1 0 13107 16179 13107 16179 13107 16179 0 16256 0 16256 0 16256 0 0 0 0 0 0 0 0 0 0 0 0 0 16800 1 0
Creature\B014.lbc,B014.lbc,.lbc,88873,4c 42 43 00 00 00 00 00 03 00 00 00 07 5f 6f 66,0.0447,1.0181,124,0,16972 67 0 0 3 0 24327 26223 29542 29797 0 0 0 49696 0 0 65535 65535 1 0 0 0 0 0 1 0 8 0 420 49450 56353 49317
Creature\B014.lss,B014.lss,.lss,415552,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3293,6.7018,78,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
Creature\B014w0.lbc,B014w0.lbc,.lbc,68014,4c 42 43 00 01 00 00 00 33 33 33 3f 33 33 33 3f,0.1551,3.3217,52,0,16972 67 1 0 13107 16179 13107 16179 13107 16179 0 16256 0 16256 0 16256 0 0 0 0 0 0 0 0 0 0 0 0 0 16800 1 0
Creature\B015.lbc,B015.lbc,.lbc,88289,4c 42 43 00 00 00 00 00 03 00 00 00 07 5f 6f 66,0.0399,0.8143,124,0,16972 67 0 0 3 0 24327 26223 29542 29797 0 0 0 49696 0 0 65535 65535 1 0 0 0 0 0 1 0 8 0 420 49450 56353 49317
Creature\B015.lss,B015.lss,.lss,407672,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3287,6.7105,86,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 65440 16824 5 0 28757 25968
Creature\B015w0.lbc,B015w0.lbc,.lbc,67845,4c 42 43 00 01 00 00 00 33 33 33 3f 33 33 33 3f,0.158,3.2985,61,0,16972 67 1 0 13107 16179 13107 16179 13107 16179 0 16256 0 16256 0 16256 0 0 0 0 0 0 0 0 0 0 0 0 0 16800 1 0
Creature\B016.lbc,B016.lbc,.lbc,87429,4c 42 43 00 00 00 00 00 03 00 00 00 07 5f 6f 66,0.0409,0.8326,144,0,16972 67 0 0 3 0 24327 26223 29542 29797 0 0 0 49696 0 0 65535 65535 1 0 0 0 0 0 1 0 8 0 0 49480 0 49216
Creature\B016.lss,B016.lss,.lss,405508,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3278,6.6983,77,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 59544 16823 5 0 28757 25968
Creature\B016w0.lbc,B016w0.lbc,.lbc,167336,4c 42 43 00 01 00 00 00 33 33 33 3f 33 33 33 3f,0.143,3.9477,142,0,16972 67 1 0 13107 16179 13107 16179 13107 16179 0 16256 0 16256 0 16256 0 0 0 0 0 0 0 0 0 0 0 0 0 16800 1 0
Creature\B017.lbc,B017.lbc,.lbc,101449,4c 42 43 00 00 00 00 00 03 00 00 00 07 5f 6f 66,0.0442,0.9742,144,0,16972 67 0 0 3 0 24327 26223 29542 29797 0 0 0 49696 0 0 65535 65535 1 0 0 0 0 0 1 0 8 0 0 49480 0 49216
Creature\B017.lss,B017.lss,.lss,470336,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3304,6.6957,60,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 41326 16824 5 0 28757 25968
Creature\b017e106.lbc,b017e106.lbc,.lbc,13464,4c 42 43 00 00 00 00 00 04 00 00 00 06 5f 42 6f,0.0993,2.7866,121,0,16972 67 0 0 4 0 24326 28482 12408 26417 49739 26689 12449 33601 47013 65345 65535 511 0 0 0 0 0 256 0 2048 0 0 49152 191 49152 191
Creature\b017e141.lbc,b017e141.lbc,.lbc,23012,4c 42 43 00 00 00 00 00 04 00 00 00 06 5f 42 6f,0.1749,4.0455,121,0,16972 67 0 0 4 0 24326 28482 12408 32049 38238 9153 626 37825 41059 65345 65535 511 0 0 0 0 0 256 0 2048 0 0 49152 191 49152 191
Creature\B017w0.lbc,B017w0.lbc,.lbc,78535,4c 42 43 00 01 00 00 00 33 33 33 3f 33 33 33 3f,0.1403,3.5725,59,0,16972 67 1 0 13107 16179 13107 16179 13107 16179 0 16256 0 16256 0 16256 0 0 0 0 0 0 0 0 0 0 0 0 0 16800 1 0
Creature\B017w01.lbc,B017w01.lbc,.lbc,78535,4c 42 43 00 01 00 00 00 33 33 33 3f 33 33 33 3f,0.1411,3.6037,49,0,16972 67 1 0 13107 16179 13107 16179 13107 16179 0 16256 0 16256 0 16256 0 0 0 0 0 0 0 0 0 0 0 0 0 16800 1 0
Creature\B018.lbc,B018.lbc,.lbc,60568,4c 42 43 00 00 00 00 00 02 00 00 00 07 5f 6f 66,0.0511,1.164,124,0,16972 67 0 0 2 0 24327 26223 29542 29797 0 0 0 49696 0 0 65535 65535 1 0 0 0 0 0 1 0 8 0 420 49450 56353 49317
Creature\B018.lss,B018.lss,.lss,394952,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3312,6.7002,86,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 65440 16824 5 0 28757 25968
Creature\B018w0.lbc,B018w0.lbc,.lbc,65366,4c 42 43 00 01 00 00 00 33 33 33 3f 33 33 33 3f,0.1512,3.4428,63,0,16972 67 1 0 13107 16179 13107 16179 13107 16179 0 16256 0 16256 0 16256 0 0 0 0 0 0 0 0 0 0 0 0 0 16800 1 0
Creature\B019.lbc,B019.lbc,.lbc,88289,4c 42 43 00 00 00 00 00 03 00 00 00 07 5f 6f 66,0.0399,0.8143,124,0,16972 67 0 0 3 0 24327 26223 29542 29797 0 0 0 49696 0 0 65535 65535 1 0 0 0 0 0 1 0 8 0 420 49450 56353 49317
Creature\B019.lss,B019.lss,.lss,407672,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3287,6.7105,86,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 65440 16824 5 0 28757 25968
Creature\B019w0.lbc,B019w0.lbc,.lbc,67845,4c 42 43 00 01 00 00 00 33 33 33 3f 33 33 33 3f,0.158,3.2985,61,0,16972 67 1 0 13107 16179 13107 16179 13107 16179 0 16256 0 16256 0 16256 0 0 0 0 0 0 0 0 0 0 0 0 0 16800 1 0
Creature\B020.lbc,B020.lbc,.lbc,88289,4c 42 43 00 00 00 00 00 03 00 00 00 07 5f 6f 66,0.04,0.8188,124,0,16972 67 0 0 3 0 24327 26223 29542 29797 0 0 0 49696 0 0 65535 65535 1 0 0 0 0 0 1 0 8 0 420 49450 56353 49317
Creature\B020.lss,B020.lss,.lss,407672,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3287,6.7107,86,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 65440 16824 5 0 28757 25968
Creature\B020w0.lbc,B020w0.lbc,.lbc,67845,4c 42 43 00 01 00 00 00 33 33 33 3f 33 33 33 3f,0.158,3.2985,61,0,16972 67 1 0 13107 16179 13107 16179 13107 16179 0 16256 0 16256 0 16256 0 0 0 0 0 0 0 0 0 0 0 0 0 16800 1 0
Creature\B021.lbc,B021.lbc,.lbc,88873,4c 42 43 00 00 00 00 00 03 00 00 00 07 5f 6f 66,0.0447,1.0181,124,0,16972 67 0 0 3 0 24327 26223 29542 29797 0 0 0 49696 0 0 65535 65535 1 0 0 0 0 0 1 0 8 0 420 49450 56353 49317
Creature\B021.lss,B021.lss,.lss,415552,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3293,6.7018,78,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
Creature\B021w0.lbc,B021w0.lbc,.lbc,68014,4c 42 43 00 01 00 00 00 33 33 33 3f 33 33 33 3f,0.1551,3.3217,52,0,16972 67 1 0 13107 16179 13107 16179 13107 16179 0 16256 0 16256 0 16256 0 0 0 0 0 0 0 0 0 0 0 0 0 16800 1 0
Creature\B022.lbc,B022.lbc,.lbc,96549,4c 42 43 00 00 00 00 00 03 00 00 00 07 5f 6f 66,0.0466,1.0392,124,0,16972 67 0 0 3 0 24327 26223 29542 29797 0 0 0 49696 0 0 65535 65535 1 0 0 0 0 0 1 0 8 0 420 49450 56353 49317
Creature\B022.lss,B022.lss,.lss,404896,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3336,6.7017,72,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 42228 16824 5 0 28757 25968
Creature\B022w0.lbc,B022w0.lbc,.lbc,66735,4c 42 43 00 01 00 00 00 33 33 33 3f 33 33 33 3f,0.1537,3.395,113,0,16972 67 1 0 13107 16179 13107 16179 13107 16179 0 16256 0 16256 0 16256 0 0 0 0 0 0 0 0 0 0 0 0 0 16800 1 0
Creature\B023.lbc,B023.lbc,.lbc,88873,4c 42 43 00 00 00 00 00 03 00 00 00 07 5f 6f 66,0.0447,1.0181,124,0,16972 67 0 0 3 0 24327 26223 29542 29797 0 0 0 49696 0 0 65535 65535 1 0 0 0 0 0 1 0 8 0 420 49450 56353 49317
Creature\B023.lss,B023.lss,.lss,415552,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3293,6.7018,78,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
Creature\B023w0.lbc,B023w0.lbc,.lbc,68014,4c 42 43 00 01 00 00 00 33 33 33 3f 33 33 33 3f,0.1551,3.3217,52,0,16972 67 1 0 13107 16179 13107 16179 13107 16179 0 16256 0 16256 0 16256 0 0 0 0 0 0 0 0 0 0 0 0 0 16800 1 0
Creature\B024.lbc,B024.lbc,.lbc,60568,4c 42 43 00 00 00 00 00 02 00 00 00 07 5f 6f 66,0.0511,1.164,124,0,16972 67 0 0 2 0 24327 26223 29542 29797 0 0 0 49696 0 0 65535 65535 1 0 0 0 0 0 1 0 8 0 420 49450 56353 49317
Creature\B024.lss,B024.lss,.lss,394952,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3312,6.7004,86,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 65440 16824 5 0 28757 25968
Creature\B024w0.lbc,B024w0.lbc,.lbc,65366,4c 42 43 00 01 00 00 00 33 33 33 3f 33 33 33 3f,0.1512,3.4428,63,0,16972 67 1 0 13107 16179 13107 16179 13107 16179 0 16256 0 16256 0 16256 0 0 0 0 0 0 0 0 0 0 0 0 0 16800 1 0
Creature\B025.lbc,B025.lbc,.lbc,88289,4c 42 43 00 00 00 00 00 03 00 00 00 07 5f 6f 66,0.0399,0.8143,124,0,16972 67 0 0 3 0 24327 26223 29542 29797 0 0 0 49696 0 0 65535 65535 1 0 0 0 0 0 1 0 8 0 420 49450 56353 49317
Creature\B025.lss,B025.lss,.lss,407672,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3287,6.7107,86,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 65440 16824 5 0 28757 25968
Creature\B025w0.lbc,B025w0.lbc,.lbc,67845,4c 42 43 00 01 00 00 00 33 33 33 3f 33 33 33 3f,0.158,3.2985,61,0,16972 67 1 0 13107 16179 13107 16179 13107 16179 0 16256 0 16256 0 16256 0 0 0 0 0 0 0 0 0 0 0 0 0 16800 1 0
Creature\B026.lbc,B026.lbc,.lbc,62845,4c 42 43 00 00 00 00 00 03 00 00 00 07 5f 6f 66,0.0381,0.9237,124,0,16972 67 0 0 3 0 24327 26223 29542 29797 0 0 0 49696 0 0 65535 65535 1 0 0 0 0 0 1 0 8 0 420 49450 56353 49317
Creature\B026.lss,B026.lss,.lss,290660,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3308,6.6712,80,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 5827 16823 5 0 28757 25968
Creature\B026w0.lbc,B026w0.lbc,.lbc,47744,4c 42 43 00 01 00 00 00 33 33 33 3f 33 33 33 3f,0.2939,5.7326,126,0,16972 67 1 0 13107 16179 13107 16179 13107 16179 0 16256 0 16256 0 16256 0 0 0 0 0 0 0 0 0 0 0 0 0 16800 1 0
Creature\B027.lbc,B027.lbc,.lbc,60568,4c 42 43 00 00 00 00 00 02 00 00 00 07 5f 6f 66,0.0511,1.164,124,0,16972 67 0 0 2 0 24327 26223 29542 29797 0 0 0 49696 0 0 65535 65535 1 0 0 0 0 0 1 0 8 0 420 49450 56353 49317
Creature\B027.lss,B027.lss,.lss,394952,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3312,6.7004,86,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 65440 16824 5 0 28757 25968
Creature\B027w0.lbc,B027w0.lbc,.lbc,65366,4c 42 43 00 01 00 00 00 33 33 33 3f 33 33 33 3f,0.1512,3.4428,63,0,16972 67 1 0 13107 16179 13107 16179 13107 16179 0 16256 0 16256 0 16256 0 0 0 0 0 0 0 0 0 0 0 0 0 16800 1 0
Creature\B028.lbc,B028.lbc,.lbc,116237,4c 42 43 00 00 00 00 00 03 00 00 00 07 5f 6f 66,0.0457,1.4005,124,0,16972 67 0 0 3 0 24327 26223 29542 29797 0 0 0 49696 0 0 65535 65535 1 0 0 0 0 0 1 0 8 0 42028 49470 11199 49231
